Contenu_,Date_,Utilisateur_,Source_,ID_,Tweet URL
IT WAS NOT A QUESTION 🔫 https://t.co/g1gDQfDdeL,2020-12-16 07:51:01,nekosthetic,Twitter for iPhone,1339115802604281857,https://twitter.com/statuses/1339115802604281857
@EASIERLFTV you just proved my point lmao,2020-12-16 07:51:01,highheartLia,Twitter Web App,1339115802591686656,https://twitter.com/statuses/1339115802591686656
@loverofmine9 oh wow☺️i love u too 😜 https://t.co/XIF1XK8JpR,2020-12-16 07:51:01,DEFENCELESSTARS,Twitter for iPhone,1339115802574737408,https://twitter.com/statuses/1339115802574737408
"funny, im an extroverted introvert(it exists) https://t.co/NhZoq6r9zu",2020-12-16 07:51:01,sprucedoor,Twitter for Android,1339115802562183170,https://twitter.com/statuses/1339115802562183170
Love to see that Ruiz fight https://t.co/DAfG6hmSwz,2020-12-16 07:51:01,ashleybamber,Twitter for iPhone,1339115802541305857,https://twitter.com/statuses/1339115802541305857
@SoundWavePapi snsnsksk SAME. REPEATEDLY. biggest regret not being there 😭😭😭,2020-12-16 07:51:01,WuTangYas,Twitter for iPhone,1339115802541305856,https://twitter.com/statuses/1339115802541305856
@PrinceArihan Truth always win..✌️✌️✌️,2020-12-16 07:51:01,Anjana103p,Twitter for Android,1339115802541223937,https://twitter.com/statuses/1339115802541223937
@axyeri ur so cool wit never forget that 👎🏽 i appreciate ur interactions esp last night’s <3  /g,2020-12-16 07:51:01,katsukisbomb,Twitter for iPhone,1339115802532855810,https://twitter.com/statuses/1339115802532855810
@AbengoweLilian Thank you Lilian😘,2020-12-16 07:51:01,TaiwoZosu,Twitter Web App,1339115802511994880,https://twitter.com/statuses/1339115802511994880
"@valuepick Ice Make has fully developed capabilities to provide cold chain solutions right from
the point of manufacturing to the point of administration of Vaccination drive with
variable temperature range for storage and transportation through refrigerated
vans.
Your view sir?",2020-12-16 07:51:01,Manthanshah89,Twitter Web App,1339115802499301377,https://twitter.com/statuses/1339115802499301377
I been feeling different,2020-12-16 07:51:01,SleazyyDee,Twitter for iPhone,1339115802495131648,https://twitter.com/statuses/1339115802495131648
Action                        Reaction https://t.co/SLXfDICoie,2020-12-16 07:51:01,PearlIvory3,Twitter for Android,1339115802495086594,https://twitter.com/statuses/1339115802495086594
I'm glad you got it safely and like it! 🥰 https://t.co/8qkFpSFNBg,2020-12-16 07:51:01,stardropdesign,Twitter for Android,1339115802495049728,https://twitter.com/statuses/1339115802495049728
There’s a time and place for everything.,2020-12-16 07:51:01,troijonet,Twitter for iPhone,1339115802486706176,https://twitter.com/statuses/1339115802486706176
told u ill be here forever,2020-12-16 07:51:01,jlnnmarie,Twitter Web App,1339115802482466816,https://twitter.com/statuses/1339115802482466816
@marbles_stan That's the piece of hair going to the pipes,2020-12-16 07:51:01,grievervsk,Twitter for Android,1339115802474278912,https://twitter.com/statuses/1339115802474278912
@whalecherry if you don’t there is something seriously wrong,2020-12-16 07:51:01,copyofakiwi94,Twitter for iPhone,1339115802474196992,https://twitter.com/statuses/1339115802474196992
Has Burger King found a new vaccine? Share price is up 150% in two days. #HamburgerSyringe,2020-12-16 07:51:01,Kadiangaurav,Twitter Web App,1339115802474160128,https://twitter.com/statuses/1339115802474160128
"@AncientEgypt13 thank you !! <3
fsdhgfjsdfsdkfjkl no pressure huhu I'd rather that you use your money on smth else you need first 
Q v Q )b",2020-12-16 07:51:01,_beerwolves,Twitter Web App,1339115802469965827,https://twitter.com/statuses/1339115802469965827
@emilieyhs Just waiting for my Oscar tbh,2020-12-16 07:51:01,shaleerajohan,Twitter for iPhone,1339115802469879808,https://twitter.com/statuses/1339115802469879808
"@BBCNews Not to be that guy, but why would you open a restaurant in this current climate? Silly business plan",2020-12-16 07:51:01,Wellsy2304,Twitter for Android,1339115802465857539,https://twitter.com/statuses/1339115802465857539
@Pharee_Musty To come and look at fine and sexy girl 🥵🥵,2020-12-16 07:51:01,Maama_Ka,Twitter for Android,1339115802453225472,https://twitter.com/statuses/1339115802453225472
@NotHoodlum Something out of a horror movie.,2020-12-16 07:51:01,OU182,Twitter for Android,1339115802440704001,https://twitter.com/statuses/1339115802440704001
"bearing with one another, and forgiving one another, if anyone has a complaint against another  even as Christ forgave you, so you also must  do.
Colossians 3:13 NKJV

https://t.co/WW0RZPsGxP https://t.co/Da9cCqPP6f",2020-12-16 07:51:01,kwerejoe,Twitter for Android,1339115802436505602,https://twitter.com/statuses/1339115802436505602
The prettiest 🥺 https://t.co/4bkDQQ6qvV,2020-12-16 07:51:01,taemyluv7,Twitter for iPhone,1339115802415550466,https://twitter.com/statuses/1339115802415550466
@BoubouLoul Well if you’re happy then I’m happy for you,2020-12-16 07:51:01,Papa_JoJo_,Twitter for iPhone,1339115802390265856,https://twitter.com/statuses/1339115802390265856
deny a safeword and u keep going? that’s rape! u can dirty talk all u want and say “u gonna take everything i give u” but when everything is too much U NEED TO STOP!,2020-12-16 07:51:01,quokkaworId,Twitter for iPhone,1339115802381828097,https://twitter.com/statuses/1339115802381828097
@iosama__xxx Looks delicious🤤,2020-12-16 07:51:01,JJHonor1992,Twitter for Android,1339115802369331200,https://twitter.com/statuses/1339115802369331200
@70ANGELICLOU IM LAUGHING BYE,2020-12-16 07:51:01,LHHLUVBOT,Twitter for iPhone,1339115802365030402,https://twitter.com/statuses/1339115802365030402
It is 08:51 CET now,2020-12-16 07:51:01,currentcet,mthiecron,1339115802348249088,https://twitter.com/statuses/1339115802348249088
idk why am i trying this but hello ?? 😋 https://t.co/ZuDhj2Uwhn,2020-12-16 07:51:01,kyurls,Twitter for Android,1339115802327302144,https://twitter.com/statuses/1339115802327302144
Yes exactly this! https://t.co/hA5zGoSKvA,2020-12-16 07:51:01,spunkyjunk,Twitter for Android,1339115802319089664,https://twitter.com/statuses/1339115802319089664
"Well done to everyone who voted Tory last December.

You must be so proud that you finally got your shitty oven ready deal and such strong, organised caring leadership for the country. https://t.co/vUucJNOWby",2020-12-16 07:51:01,MiseryVersionX,Twitter for Android,1339115802319085570,https://twitter.com/statuses/1339115802319085570
@MENN0N WHAT THE FUUUUCK,2020-12-16 07:51:01,sunarintired,Twitter for iPhone,1339115802310496258,https://twitter.com/statuses/1339115802310496258
@PaddyTheBaddy He's a top prick isn't he.,2020-12-16 07:51:01,TomVeitch1988,Twitter for Android,1339115802281250816,https://twitter.com/statuses/1339115802281250816
"Apologies for being slow on updates and progress right now  v )/ 
I'll make sure to get all the commissions done before christmas.",2020-12-16 07:51:01,StarBunniie_,Twitter Web App,1339115802251776001,https://twitter.com/statuses/1339115802251776001
@Jonny_spl Ain’t no way,2020-12-16 07:51:01,GarettRum,Twitter for iPhone,1339115802218426368,https://twitter.com/statuses/1339115802218426368
@realvictor__ Boss,2020-12-16 07:51:01,Iammeekflawlez,Twitter for Android,1339115802197454849,https://twitter.com/statuses/1339115802197454849
@wherespetro Fuck you.  You being a loner.  & boon sleep.,2020-12-16 07:51:01,LIVITHEANGEL,Twitter for iPhone,1339115802193252352,https://twitter.com/statuses/1339115802193252352
"But why exclude title...  _ 
we want live clip of title too...",2020-12-16 07:51:01,jasminelep,Twitter for Android,1339115802188869632,https://twitter.com/statuses/1339115802188869632
Dont Fuck Cruise!! https://t.co/3wNd9kPP2T,2020-12-16 07:51:01,pikijoe,Twitter for iPhone,1339115802184867840,https://twitter.com/statuses/1339115802184867840
@JamaliElahe Back👌,2020-12-16 07:51:01,AlirezaFact,Twitter for Android,1339115802184835073,https://twitter.com/statuses/1339115802184835073
@dreamhangout i kinsa wana die but im alright,2020-12-16 07:51:01,fosismeandme,Twitter for iPhone,1339115802184695809,https://twitter.com/statuses/1339115802184695809
"@PeterFeda Straight up 18 months with no sex. When I get that 700m, ke ya Royal Park and Summit",2020-12-16 07:51:01,lethamaga,Twitter for Android,1339115802180661248,https://twitter.com/statuses/1339115802180661248
"Woah!!! 
I just made the mistake of reading a response to Trump",2020-12-16 07:51:01,MzBossC1,Twitter for Android,1339115802168004610,https://twitter.com/statuses/1339115802168004610
"new moots, pls be my friend 🥺",2020-12-16 07:51:01,jaykiblush,Twitter for Android,1339115802167967744,https://twitter.com/statuses/1339115802167967744
i forget and it doesnt feel real and then i remember and suddenly i cant catch my breath,2020-12-16 07:51:01,radicalhecker,Twitter for iPhone,1339115802138718210,https://twitter.com/statuses/1339115802138718210
@OhOEvie Dalmatian... they are called the clowns of the dog world. Not only are they beautiful but they’d thing we call snurgling which is basically a laugh.,2020-12-16 07:51:01,eegodess,Twitter for iPhone,1339115802130149378,https://twitter.com/statuses/1339115802130149378
OMYGAAAAHD! 😭😭😭😭 https://t.co/MN4x2ofVbq,2020-12-16 07:51:01,sunshinegongju,Twitter for iPhone,1339115802126131200,https://twitter.com/statuses/1339115802126131200
@allegro_andante I saw it change,2020-12-16 07:51:01,pinkiesoobin,Twitter for iPhone,1339115802109292544,https://twitter.com/statuses/1339115802109292544
@coochie_nectar what are you smoking,2020-12-16 07:51:01,charlicheese,Twitter Web App,1339115802105053184,https://twitter.com/statuses/1339115802105053184
"@eegoreb Didn’t you go to a catholic school, with a uniform?",2020-12-16 07:51:01,benjiengee,Twitter for iPhone,1339115802084032514,https://twitter.com/statuses/1339115802084032514
@HANBIN_twt_ i love you angel! i missed you so much🥺,2020-12-16 07:51:01,epiphaniki,Twitter for iPhone,1339115802067275776,https://twitter.com/statuses/1339115802067275776
I CANNOT SLEEEEEEP 🥲🥲🥲🥲,2020-12-16 07:51:01,namusbonsai,Twitter for iPhone,1339115802042183680,https://twitter.com/statuses/1339115802042183680
So like....I kinda hate it here ngl,2020-12-16 07:51:01,lizzeyuwu,Twitter for iPhone,1339115802037870593,https://twitter.com/statuses/1339115802037870593
"hi if you’re seeing this, you’re beautiful",2020-12-16 07:51:01,FEELlNGWHITNEY,Twitter for iPhone,1339115802008678407,https://twitter.com/statuses/1339115802008678407
Lea smh,2020-12-16 07:51:01,shortstopclo,Twitter for iPhone,1339115802008510465,https://twitter.com/statuses/1339115802008510465
Join me as we travel on a paranormal journey together 🙏👻💕#becomeapatron #patronbenefits https://t.co/IOx5wp7acJ https://t.co/ACwtqBAenK,2020-12-16 07:51:01,heavenlyhelen,Twitter for iPhone,1339115802000232453,https://twitter.com/statuses/1339115802000232453
"@AtxJewels Lemme know if Santa delivers, I still got my old derby skates, we'll go tear up the rink floor!",2020-12-16 07:51:01,vause_tina,Twitter for Android,1339115801996038144,https://twitter.com/statuses/1339115801996038144
"@RemitaNET There is a time difference of one (1) hour between Santa Claus Village in Finland (GMT +2) and Nigeria in December (GMT +1) 

#12DaysOfChristmas
Remita",2020-12-16 07:51:01,ikeme_uche,Twitter for Android,1339115801991913473,https://twitter.com/statuses/1339115801991913473
"@PLDT_Cares Okay, We will wait until 5pm today kasi sabi nyo 3-6 days from the time the ticket was made yung waiting time para magawa. Please no work no pay kami.",2020-12-16 07:51:01,iiiiicent,Twitter for iPhone,1339115801983426561,https://twitter.com/statuses/1339115801983426561
@Atthaphanworld Ide bagus-thanat,2020-12-16 07:51:01,enthuoffgun,Twitter for Android,1339115801962430464,https://twitter.com/statuses/1339115801962430464
@roseanneyah evet  whqjog×¥$€+%₺€£%+,2020-12-16 07:51:01,lisoonun_yatagi,Twitter for Android,1339115801958289409,https://twitter.com/statuses/1339115801958289409
opm songs number wan!!!!!! 😗✌ https://t.co/nj5uTVHoNI,2020-12-16 07:51:01,angela_dln,Twitter for Android,1339115801933193217,https://twitter.com/statuses/1339115801933193217
"Why are you dragging me?????😭😭😭😭
Awufuni ukuba ngupink braces again?🤣 https://t.co/FURt5d8ExY",2020-12-16 07:51:01,m_blehhhh,Twitter for iPhone,1339115801928986624,https://twitter.com/statuses/1339115801928986624
#Programmable #responsive frame,2020-12-16 07:51:01,TopLevelManager,BuzzWordGenerator,1339115801916416002,https://twitter.com/statuses/1339115801916416002
@whelvetohide Evet😔,2020-12-16 07:51:01,kookinlikeachef,Twitter for Android,1339115801908015105,https://twitter.com/statuses/1339115801908015105
"I did get the lovage planted, however 👏👍",2020-12-16 07:51:01,LifeTimeCooking,TweetDeck,1339115801882718208,https://twitter.com/statuses/1339115801882718208
Evergreen https://t.co/yzaHKpc3iT,2020-12-16 07:51:01,katiemoffat,Twitter for Android,1339115801874489344,https://twitter.com/statuses/1339115801874489344
@0607Chrisye done,2020-12-16 07:51:01,slsdwa,Twitter for Android,1339115801865986050,https://twitter.com/statuses/1339115801865986050
@marvohlo same 🤧,2020-12-16 07:51:01,zo0zole,Twitter for iPhone,1339115801836728322,https://twitter.com/statuses/1339115801836728322
"Fashion Photography Queen by Joey Rosado
https://t.co/Cjn2CoJ9Xh https://t.co/dbG3Y4EVPQ",2020-12-16 07:51:01,mywebneel,TweetDeck,1339115801828237312,https://twitter.com/statuses/1339115801828237312
"@politicalfubol This becoming factional just allows it to be written off, and it will allow KS to wriggle off the hook, which is totally wrong as he needs to be seriously scrutinised over his failings on that radio show. A big problem I have with KAM is her inability to see past the factional",2020-12-16 07:51:01,DrillerKilla,Twitter for iPhone,1339115801824079873,https://twitter.com/statuses/1339115801824079873
@foolhardyperson Get an appointment if you feel so,2020-12-16 07:51:01,JhopesMyEgo,Twitter for Android,1339115801798963202,https://twitter.com/statuses/1339115801798963202
"woah i just realized that all of wayv's covers (either solo or group) ate up the original song. they don't just sing it, THEY OWN IT.",2020-12-16 07:51:01,qiannel,Twitter Web App,1339115801786249217,https://twitter.com/statuses/1339115801786249217
"The Rajini Mania is next level 🤟🔥

@rajinikanth #Rajinikanth https://t.co/AJCdrzcuHq",2020-12-16 07:51:01,XappieWorld,Twitter for Android,1339115801786212352,https://twitter.com/statuses/1339115801786212352
